 &SRS
<MetaDataAtStart>
mode=assessment
noise=True
diff=False
multiple=True
issid=py20wme
features=5
</MetaDataAtStart>
&END
Magnetic Field (A/M)	2.00GHz	2.25GHz	2.50GHz	2.75GHz	3.00GHz	3.25GHz	3.50GHz	3.75GHz	4.00GHz	4.25GHz	4.50GHz	4.75GHz	5.00GHz	5.25GHz	5.50GHz	5.75GHz	6.00GHz	6.25GHz	6.50GHz	6.75GHz	7.00GHz	7.25GHz	7.50GHz	7.75GHz	8.00GHz	8.25GHz	8.50GHz	8.75GHz	9.00GHz	9.25GHz	9.50GHz	9.75GHz	10.00GHz	10.25GHz	10.50GHz	10.75GHz	11.00GHz	11.25GHz	11.50GHz	11.75GHz	12.00GHz	12.25GHz	12.50GHz	12.75GHz	13.00GHz	13.25GHz	13.50GHz	13.75GHz	14.00GHz	14.25GHz	14.50GHz	14.75GHz	15.00GHz	15.25GHz	15.50GHz	15.75GHz	16.00GHz	16.25GHz	16.50GHz	16.75GHz	17.00GHz	17.25GHz	17.50GHz	17.75GHz	18.00GHz	18.25GHz	18.50GHz	18.75GHz	19.00GHz	19.25GHz	19.50GHz	19.75GHz	20.00GHz	20.25GHz	20.50GHz	20.75GHz	21.00GHz	21.25GHz	21.50GHz	21.75GHz	22.00GHz	22.25GHz	22.50GHz	22.75GHz	23.00GHz	23.25GHz	23.50GHz	23.75GHz	24.00GHz	24.25GHz	24.50GHz	24.75GHz	25.00GHz	25.25GHz	25.50GHz	25.75GHz	26.00GHz	26.25GHz	26.50GHz	26.75GHz	27.00GHz	27.25GHz	27.50GHz	27.75GHz	28.00GHz	28.25GHz	28.50GHz	28.75GHz	29.00GHz	29.25GHz	29.50GHz	29.75GHz	30.00GHz	30.25GHz	30.50GHz	30.75GHz	31.00GHz	31.25GHz	31.50GHz	31.75GHz	32.00GHz	32.25GHz	32.50GHz	32.75GHz	33.00GHz	33.25GHz	33.50GHz	33.75GHz	34.00GHz	34.25GHz	34.50GHz	34.75GHz	35.00GHz
315126.7871504054	0.16978351035200454	0.242083573464827	0.15930888324352463	0.05572970648647781	0.06327433080227393	0.10932234517894975	0.21072815909503526	0.1341144071722317	0.20473804852841992	0.10240871258838309	0.0721480340647787	0.10977545335097762	0.20630300362537074	0.13366599971039472	0.04978846576009389	0.22467519110544426	0.23788859946613639	0.0738661053791581	0.07582486635438548	0.08212578564917053	0.20268279766711314	0.18712143726762506	0.15322794551933916	0.09336976442429744	0.1988620325895144	0.19082018580846605	0.2029129133409946	0.24347896346699446	0.4437660877532307	0.44698997867654033	0.5966762757926254	0.5975491546820353	0.918497654368405	1.6709107204611326	3.5017098458481004	11.966277415710174	63.53422684345603	10.850601902344005	3.2767308573695444	1.5220030542315857	1.0469104143683514	0.7549001850716985	0.4821656156863496	0.3407709873373622	0.4782409229707248	0.3622196447270283	0.19783859071147825	0.16373008688119614	0.32945431812048565	0.30528485746831685	0.18238118049972407	0.11636110928151645	0.2021038485108337	0.303893434313832	0.09769701582376533	0.11342054059642839	0.1022558061612846	0.2816959329909013	0.25068970893021125	0.2135094626278004	0.19046387111871504	0.14444761848935872	0.0893035059893011	0.23123615583934642	0.04284439831428408	0.13479865297202068	0.14467062621072313	0.1567276507919007	0.10824226565225795	0.15973547174117572	0.058196608891610976	0.2631943459229822	0.14236849434813065	0.0921256888366148	0.26385042354247207	0.11257927682309735	0.123909790280358	0.04155309412058933	0.2151731515409548	0.10717354082306034	0.01891237452701504	0.04611938990245215	0.037340914030900806	0.028423771562082655	0.21574092597378694	0.19583072396229914	0.12554173816463574	0.17501191549809034	0.1938533044846137	0.25274595927114635	0.12636718307238454	0.18367592500359084	0.09363910961052825	0.15845428002740483	0.15085918822170108	0.08292517690164698	0.2521970654068497	0.20575924844908217	0.053873187359631064	0.2518359646858381	0.2335511327401418	0.17139802415483807	0.19114663319199526	0.13293975161112703	0.24337935936526622	0.04987887979564667	0.12581435641950764	0.10653876894624792	0.11151099095810393	0.052706160562127964	0.19684799616540338	0.22018973763868105	0.05836797030920771	0.24314308095959886	0.05667925018244654	0.013733193618774992	0.13467287868618297	0.20162241678650725	0.03628293891084948	0.15989899580367561	0.2493043478377599	0.21794523570917845	0.2411577311268347	0.006266852890105898	0.154172750229824	0.020894464532076582	0.2332302096155495	0.012195688572941395	0.1610188106148127	0.1415477403618629	0.24496629191961156	0.0993677543416529	0.25174490595623866
316718.336580458	0.1933277061472371	0.015414615975928896	0.17001498460557532	0.037686395218964455	0.018212250050128224	0.08888342627215702	0.11505419727511877	0.07046630779348262	0.2505381524838265	0.2211772262461248	0.01766673754001809	0.17412487427782772	0.0854746855946562	0.15989604523367834	0.14424915721879472	0.23914935377414534	0.24679411657920347	0.25297329125528295	0.2551585475517934	0.20536734370037854	0.12657144313482757	0.2774854695186968	0.22124098299740813	0.14281077419882926	0.280563482697024	0.27215957876453184	0.1496517603662441	0.32987530201886167	0.338081400241648	0.3717041423018964	0.5211202148288677	0.6603868446085268	0.7889128134150118	1.4117124633967424	2.982436829251597	8.900075127549604	57.91996054961859	14.967057076252544	3.916261575787782	1.8728169910614567	1.017389940601304	0.710163789841602	0.5051704681575648	0.5381344303957406	0.4726197253601062	0.4111633480645063	0.27457283354859696	0.14605235776899653	0.31121152518768763	0.3186399811047358	0.2914368482864965	0.28648273537070273	0.18815973115006618	0.16114292238122077	0.11811693036374833	0.15641359272968564	0.12688048483549635	0.18758417316934958	0.11181023778969726	0.06172507232247848	0.1674444170438827	0.09676069100382068	0.12828636166302548	0.08713769411248903	0.26070685939834853	0.07395560292682576	0.20702034295042224	0.151090033080036	0.12902843179234225	0.21882824558611927	0.1133160680538496	0.13186259681860604	0.2525607333541393	0.22056277737151375	0.24740378345776132	0.06777635980439585	0.0815574250500831	0.07814276278905549	0.10426479079261103	0.11026372527045172	0.0820410114698886	0.21745242803237202	0.055847803583470274	0.1967129554443006	0.14539808644850788	0.06306782061621412	0.08921141612037602	0.055730398388016036	0.23060151804372775	0.06456184126407402	0.15231066341102723	0.16851106374548672	0.1754382944798365	0.22965888164348666	0.009918847238520429	0.19246412237958616	0.07617673727228415	0.05112391785577253	0.0657611862285224	0.15840322026187156	0.17230196474611986	0.06792254286053916	0.03006381808926162	0.1477179986498509	0.15655094409405354	0.13942266062338704	0.14732674221967476	0.06314060073758351	0.14138865675685947	0.2532689095709693	0.015487107100441155	0.23537504803232573	0.10989046917002565	0.0098912420345227	0.24939112919962753	0.15031624534719626	0.06202446374706847	0.2274907195647313	0.09358208086770853	0.14709809086704795	0.04106675052803709	0.18071863813579184	0.2197632884128853	0.07693938717836744	0.015749741797706357	0.1587109617801205	0.03154807849494815	0.09309541021853082	0.05773662901574206	0.006556668660995115	0.04456470647385915	0.18532764331789178	0.20388686021993963
318309.88601051056	0.07779562659382736	0.12467618856905921	0.17030466031400338	0.04635708941431111	0.2356360071581878	0.2319982382082462	0.12978360833656258	0.022268489598824437	0.15553879492661035	0.1279773962018971	0.26148718520407477	0.021583873480725227	0.2638022941949645	0.06523204521722445	0.0979274965072005	0.1564217529462816	0.16084052074993999	0.042383724725191016	0.200405593860102	0.08580028307303739	0.06227618122784761	0.10640336221911141	0.15089096791729212	0.14997796337641178	0.1784516112186763	0.16708420004790772	0.15847242057080468	0.30584096428191915	0.2616819005052561	0.33128654548607256	0.39299566084923565	0.6064213120486157	0.6980185522196177	1.3589828012593888	2.458641703277303	6.825473129578791	42.047436160249866	21.266351521458095	4.836239928104366	2.1511263806968737	1.2007375460111462	0.7618929854898453	0.6514858614296559	0.42571086473872277	0.4826756401193212	0.31159629165464264	0.24288901787883416	0.204798670931375	0.12964898450527873	0.13555316126056696	0.3325476375174372	0.23729562164207324	0.112797274094564	0.20675131797860857	0.1707523629515752	0.15791145746498444	0.06136594334914044	0.27761458527741556	0.10011473449209025	0.1386609305535628	0.17576747006895915	0.17158888670806652	0.09527794780016127	0.12187637431828222	0.1308745856368249	0.2596853119644781	0.17074029468870827	0.24346843802871967	0.229624448618717	0.2541929554641965	0.23457953138018367	0.14076748150884083	0.24104131505491053	0.020267415060474206	0.10923834580356455	0.25644325987832917	0.031133068655100477	0.2352217579882177	0.07681701371441552	0.17225774896243753	0.23330701137651202	0.05116217738853091	0.025681256748333107	0.24670675681853438	0.15922387663530052	0.23616471770439396	0.15187373756450076	0.07834828763374208	0.059967686865263686	0.03746838464032122	0.07948100506721742	0.06047017320924863	0.030553409956880467	0.042514639840211976	0.0620625340029739	0.1279988002836977	0.11659814769667672	0.10888279637948887	0.03683731678404059	0.22693575522484263	0.2271141304854404	0.09806065466288115	0.2480502473262376	0.12688170908010118	0.050792624732178875	0.11731966636054261	0.2524750228439717	0.11172592643753744	0.008444301951468225	0.2402932948421116	0.09009655328070784	0.2500359172089494	0.17162676543984778	0.08539792832803016	0.21676988716936782	0.06879971388612867	0.16390298879154958	0.16105580533591965	0.157747451523292	0.1764154052408317	0.1736790102604468	0.24051828788561544	0.026048694409698727	0.25297679188975847	0.16231055148811324	0.013387664809613994	0.23149783075369618	0.12642929433765682	0.09581427105743015	0.23785819447477538	0.24612880661642736	0.14427362148037415	0.13253488687099016
319901.4354405631	0.1278470716426855	0.09134785720126229	0.10058587139005615	0.25624003816456203	0.08983186738554994	0.0618340067279731	0.2366626924418958	0.22370071853750656	0.12448731865780295	0.2129508192175608	0.13568040808189738	0.2618751945827938	0.025543188350702063	0.09032579873037441	0.25598338051821906	0.11791624997199941	0.21704065683337972	0.24831000093761849	0.19502429472059976	0.07611127348585765	0.26302749809350645	0.0953992570246253	0.08654326786597119	0.25707971378872285	0.18980440848303412	0.1651708692566323	0.2477013106467947	0.13791846447645165	0.27186935448483207	0.41852620586482847	0.34087277699990326	0.5887635663917383	0.8338339035841856	1.1631863607857782	2.1484307249501486	5.547911636672508	28.267887603352968	31.014608698190603	5.89266868829764	2.468684033708455	1.248049566515415	0.7898226034342288	0.692181684363606	0.4587800271025265	0.4612802635402977	0.37279009445451916	0.3404185782403836	0.3508686423253645	0.2564828128954163	0.1245887096782921	0.18072179557891038	0.18899977567130155	0.11657168698360115	0.28403483533420565	0.06200588989234845	0.13206490697870427	0.2160660862445559	0.23740748840737266	0.2451918929276331	0.2651694884038118	0.22206430287051487	0.24070479978777407	0.22913821518787833	0.07601153160434374	0.1200129787175197	0.20367126859109913	0.2717244249767819	0.03917545645164685	0.18093607514773893	0.05757191161528645	0.2539636979017428	0.1230777403340126	0.1997643364609946	0.1018123062778896	0.13041790004262915	0.2529199902454235	0.0642863656251205	0.2346697410421143	0.026397105144086486	0.09373497499335072	0.055919226499929364	0.22687359213903172	0.13956032089100381	0.016717075892277514	0.24755635942279203	0.16893401455114834	0.23664481941978727	0.08435202620169535	0.1131438661642369	0.24863599370396214	0.08078853362485225	0.16671214329282844	0.11918252720510561	0.2486144617655701	0.13468368635326586	0.031452318007905336	0.24134787307068137	0.09602617563613543	0.18862396038147416	0.23154864760968913	0.1329412723272419	0.17942690852185625	0.09304886935359218	0.18392637209848028	0.15634689317358397	0.19389687981238166	0.0678169819752811	0.1325157971224553	0.10594732109908059	0.01102202927756064	0.24681887303076377	0.10733878147319499	0.14962946266665492	0.12908468527812633	0.12167324627224956	0.041113643026528646	0.10838416192378333	0.029828605726891156	0.19687341750490656	0.20896312053368335	0.13833888211482614	0.1508122510624349	0.16629489125751426	0.13119903774579747	0.07605112191742305	0.037446676277188964	0.058260022379157894	0.1370412251018706	0.18842674971824666	0.10247830715321335	0.22335975520312373	0.2461937662493351	0.22741504974493568
321492.98487061565	0.13425802148426533	0.21526778228559654	0.1149259975955626	0.058423746732020075	0.046981377419163785	0.1322664939747164	0.01595410009124204	0.012588938252382383	0.07812763024202525	0.11528104057606116	0.12673668778035396	0.021766663764859424	0.06152899455262545	0.22048357649567668	0.0979105224878977	0.22430582266292748	0.13006856704561368	0.07442062290642135	0.1268787858043514	0.1829996342914132	0.22943331457803848	0.1414702761869614	0.28925009693437864	0.13250086605889547	0.20214030012078626	0.18776760481784593	0.28783158637768436	0.36840215104521723	0.40039482551740635	0.4406559127891283	0.35501935128263695	0.5792812661275973	0.6359853310970796	1.1536305663487834	1.8671962348135887	4.3825139197531735	19.18770914713446	45.63820244494229	7.676103794227209	2.608707599659494	1.5155760315675555	0.871866289668147	0.7431328869922131	0.5943058920029676	0.5236620935057756	0.46273298577261435	0.23016056592476933	0.2722939209214069	0.22932740575565125	0.2401988985744001	0.19386444366440536	0.11568361098881283	0.20663745001218148	0.18208566344844135	0.1683283460734191	0.05892647659435731	0.29572835536943204	0.20234412665769386	0.2215086067504639	0.26208339323579316	0.047238976274509306	0.23422218805810946	0.1063699696083249	0.23749247704000476	0.20425667429941752	0.04142425823194973	0.15115329221707743	0.21775741468834875	0.02114364994688095	0.09731750758151182	0.0824840010740715	0.05957110449594379	0.14883428164873774	0.24966321111389703	0.0427990890722962	0.21468494380399172	0.14533420566110802	0.2263912762085342	0.2127912436813568	0.019989651683872005	0.03487313747940494	0.14197987807730977	0.1620185727172839	0.18510852871521852	0.2128866345246712	0.06064385763487737	0.08751604906587626	0.031008229623991235	0.1803557482042338	0.09513261541208706	0.18197525561757918	0.2292958279971934	0.13166949335448186	0.10825164679719441	0.17689588065607317	0.06110828054424188	0.17399483375919794	0.016895795165738692	0.196365782068483	0.19846492780730107	0.21959144151521373	0.20837206945537107	0.12781305544059252	0.12671559948202024	0.08002481375378548	0.052617715317371375	0.03503176170187548	0.2385774653449462	0.03306193017735022	0.02639303499249738	0.20614579880842218	0.13253436972839788	0.12084962501925876	0.13342591589361014	0.1822592064738099	0.03026199393583469	0.22695247081594036	0.12727849503308383	0.17049534267778477	0.12211148918238258	0.14118790792330166	0.0062391080072414585	0.1539119894193711	0.011730643643386768	0.17821414906539373	0.23551171221566786	0.05742657245929672	0.23071367496575038	0.18557053383908326	0.011166354239739754	0.23288962005732297	0.0672874072791772	0.07100842525634753
323084.53430066817	0.16098715853541687	0.07264918227146716	0.045417151402115566	0.05921068085651372	0.013820723538713671	0.11871227865634779	0.017303260700706515	0.16853845727073216	0.2041478838727959	0.13860661055073167	0.18521909180762555	0.1156012009409863	0.055737109606415675	0.23249200526635355	0.14572751493988817	0.08335543674960569	0.11393898738397609	0.04729794760554414	0.1527413237528719	0.05651620848091196	0.11038173987836468	0.2863912366767783	0.27291875386190656	0.20510116822762423	0.24838827577507228	0.2286493577075529	0.1351282509014029	0.18528615612230137	0.3550542092115035	0.2241206745209373	0.4457802911100116	0.42917734651971295	0.7313311620660441	1.0357315768827118	1.6385603223251664	3.730293568923847	13.704265962896454	60.192958728827136	9.731294776925873	3.1057160155379937	1.6380190033343067	0.881798139797852	0.5827841601891512	0.6211100295521156	0.36418628306633405	0.3783477951391774	0.390308532834232	0.18230008244821608	0.2319984308888032	0.1810563343304351	0.22689786563941278	0.22245917635861678	0.1974156514494791	0.19083922825201544	0.18368770365598813	0.12497664431522204	0.08992233392165161	0.22097211744372663	0.18505170314798583	0.2664489516501347	0.21965481673291629	0.24559687083787424	0.12055981543240145	0.15306497424902946	0.05542718711378639	0.15530215980320014	0.24301780572905057	0.26908457655079787	0.19436852512933725	0.21473775854518806	0.19077263748112944	0.1921531818420496	0.03055421866200128	0.24264862002864857	0.17254108948373573	0.115233724939278	0.035608955766613104	0.206493211347999	0.17612554406350875	0.10762234588999572	0.20932189017142233	0.03970706045908256	0.17015358191633423	0.06143588735418768	0.06870171670812233	0.052645348521940874	0.08105982991741711	0.0310530747621312	0.24389142576623832	0.07090873081777524	0.10627740844033363	0.2118175787004091	0.11665902328099045	0.03178333299923752	0.08219853895669417	0.04862202120179561	0.0392343976929364	0.1874836139058262	0.11609759159873537	0.18465269055074152	0.0707735615310238	0.1900598005889673	0.07653838730599134	0.2422756270939282	0.24995593109820646	0.09104633439439354	0.10031929694379846	0.13120255047673055	0.17308924359295688	0.04582993402215549	0.11213499990066017	0.2080831085756621	0.20403136297343602	0.06020496409063182	0.10447642267540777	0.22495970170748347	0.04160773882072859	0.1969060510487799	0.12434655325919884	0.235520246294595	0.1988559455147676	0.23838504333808663	0.08060908171967895	0.0747972083874539	0.19498542178863115	0.05983289794464011	0.16348953095326377	0.1960903111056731	0.09225470241720739	0.02218835974857919	0.06203081917864978	0.06738848439604071	0.075177536219714
324676.08373072074	0.08784320040002379	0.21980530966609735	0.12668145812547094	0.10200433711645877	0.08857860247070733	0.0876105348458858	0.07730257254900078	0.21992627542111232	0.05328641501022918	0.12914811454366518	0.1890983572038702	0.22040904004918088	0.058278930330340234	0.26437309003498327	0.10298201279186925	0.22329509037433412	0.11746755428294042	0.07234329512783547	0.23068761831034354	0.2524543403156827	0.17765673718663483	0.09062478855041954	0.15911100493277242	0.25537877424667266	0.23015905172331286	0.19640207458207862	0.16130188084323543	0.2952979307408155	0.17003529607093784	0.31607818896049067	0.3038231739867851	0.3686411425823196	0.634114121548422	0.7953229056507026	1.4805327110122681	3.060926898057147	10.086946460468338	61.319937679153746	13.220752823550916	3.876862503658292	1.744714729143972	1.1853319675267064	0.6535203220114776	0.46200167558656374	0.4327325584611142	0.3173822587936569	0.34494946653574815	0.2189107311020392	0.29779423592250054	0.1886577372548642	0.10530142823437624	0.16116512121146354	0.10476686349326123	0.08828909669035892	0.14723409561909942	0.17233202731765354	0.051385498454915114	0.20125527703917673	0.2446936985681565	0.22465398938866177	0.11763985278395639	0.03442303015803932	0.1267246130958416	0.06985722985722262	0.10624561584024193	0.1466674245304256	0.1348764919619871	0.038706942777375436	0.23906755479917127	0.10045891579956939	0.24854222788117664	0.20614083911132525	0.17932906213016545	0.2481694057670096	0.1731805403556924	0.2053336213710504	0.10155353944129666	0.18054905060979623	0.10464090242840296	0.24498450804137795	0.06633567026765484	0.22753162308002023	0.19161069621584606	0.21528385520229232	0.13444081031923014	0.07331807047741315	0.24345918863835034	0.21181435092749387	0.10247207412883931	0.22435059957462924	0.1846698261652466	0.2451502263256902	0.03798162942814047	0.024354472246044805	0.2452840637876213	0.09775980922833173	0.022861089313069946	0.16944888373445915	0.24556635229173607	0.11857769663731245	0.07011560129536709	0.0876780684669792	0.17400558033536545	0.08071925859869936	0.14921083989864653	0.13418588285293517	0.06869622701846147	0.11386816080809986	0.10273355295973985	0.16827472547908592	0.241494569546377	0.2325860850745406	0.030420387518154946	0.19667832458696408	0.05861637708832628	0.24946803970517475	0.22765027517532954	0.11167813875805971	0.11925656963059258	0.03367769346817297	0.18137347989756736	0.10303833725705787	0.016331552254678673	0.07320926791535512	0.01159637503208967	0.09994195757431967	0.04558233296491369	0.1503227355406702	0.19227790160380304	0.14940203795375084	0.2158720316831182	0.17016510712010774	0.05601407995617789
326267.6331607733	0.20585922854596161	0.07282267960051736	0.056063733734136756	0.24262570021490273	0.13156361026328867	0.09085745498999241	0.06467832048623227	0.09969819516460487	0.11749218733735786	0.16351925473833728	0.1716155965228627	0.17243746524423345	0.03783654374377179	0.09125423702206978	0.17692720768061196	0.07139531883539046	0.22714129189783785	0.13952765939837541	0.14834085103037628	0.0851753119273864	0.15662165740187034	0.1332250973952696	0.16538447221698918	0.18197573833816075	0.30843441854154624	0.23391417191019814	0.14532954714901042	0.16660556598233336	0.25983449023729777	0.3301068544670556	0.43411362172598866	0.37156422409108836	0.5003919767055864	0.7941351757655295	1.2561525713719794	2.7776335023700502	7.764187554448812	47.81230668013047	18.62010959472896	4.561517136997071	2.01441918693282	1.1053057361548158	0.8780022926458391	0.5758640366173342	0.3377219833914485	0.3857117860221675	0.3626581187967962	0.2549657251465728	0.26134705119499724	0.2647729833820276	0.15325754974754294	0.31278391968245794	0.11930367949145845	0.1147794380237256	0.0700877113586095	0.15895260065727512	0.24133566721218577	0.291443389310015	0.23393407097401464	0.15915598527041167	0.041543557861949694	0.1342495083616673	0.23606408172497492	0.07876031743553497	0.1650569863445082	0.0708704762235827	0.19439520777877425	0.1122409178167783	0.12408974527162639	0.13286861294147326	0.12767012121612717	0.2665251069282329	0.04571285924847431	0.21994018638436427	0.05130342341413229	0.21744935838460847	0.07281845120403269	0.11881327976575103	0.12912150853850557	0.1574662332332047	0.11572835468662082	0.10238208398461685	0.09644475950321728	0.0915779435091298	0.091026115336855	0.17218740521246542	0.1942095687311174	0.039132007705577156	0.15317060956110345	0.032554226511472814	0.09083385589639509	0.12113555742811019	0.07452449727853785	0.04979536568310159	0.2567918883757128	0.17402920188454826	0.022235047104472522	0.2206242021979786	0.13306532060948917	0.1864448979492484	0.2552832651002544	0.12471828712272742	0.015965390784146688	0.04968489002200982	0.06107678316086889	0.06590387412556598	0.01892420299048059	0.07320132946863442	0.1415480915007601	0.1366009071384438	0.057789430131230154	0.05920538185326114	0.0353715387901351	0.17818243982774642	0.2110464870159286	0.22929877718213224	0.07925504927589119	0.14620688363066503	0.1543712919981216	0.10962150921237702	0.05882294442056639	0.048584483534419146	0.2423866254951672	0.16907830460453702	0.0335337683996112	0.020922416215965998	0.06281278501651848	0.24821048035415766	0.15181330898018736	0.17736240188644667	0.08920606566677862	0.12583837025123298	0.20493469196093517
327859.18259082583	0.1513984296238327	0.007223254728058795	0.09393443063780138	0.22012946700758285	0.207115080785029	0.04132902763497904	0.1966736284003436	0.15034083297426423	0.05481895675478557	0.086019932826412	0.21322701011886105	0.24266959836443305	0.05732939462123428	0.19448395555068815	0.18363745847786733	0.21891330889833116	0.0863411691579526	0.22115885953085582	0.07277549845357868	0.10056651632777992	0.11193548586558556	0.14986110769197172	0.04802379504091886	0.15147673154448874	0.25030060625621003	0.19811706159217615	0.2886295583765104	0.27591001420602734	0.17435481126401298	0.266747538265508	0.41900512811995266	0.44902133891140106	0.5274986488859494	0.7202969377549671	1.2672340908266342	2.303960206925013	5.92432809319185	32.73390703371273	26.83972691320788	5.628457255024506	2.156911160242654	1.2858860292320042	0.8118740169596774	0.5134088069513315	0.4346538421543804	0.4195150137404364	0.3424915604890382	0.37767580510440935	0.3879582049324989	0.26491312071324985	0.20836372224621894	0.25458559479434034	0.2880838005860363	0.10779942254015981	0.13931409106635334	0.15641921550598856	0.17214436183471382	0.09982774537222579	0.12530928868688251	0.17265597225074616	0.04896148288723967	0.215951283419037	0.1006175266327617	0.23295168449500858	0.12986719351097056	0.22914944393265435	0.15218038885559743	0.1710000900903415	0.25459657502165267	0.10619035722796757	0.1559255924351923	0.12073464552226032	0.16076506274636135	0.06808192929362901	0.09760782657618984	0.1906293473898189	0.14185277640402114	0.014496657285105049	0.16189420829061674	0.23580974748554123	0.2477504560138597	0.2587476122149032	0.2480690984054104	0.10821843110502653	0.09452535793201677	0.1670469209580649	0.017963271483724702	0.1828501874796599	0.12178626016991381	0.09169293049011017	0.03830239827755974	0.19092493292522567	0.21205304178892373	0.219580587124232	0.09078246805545559	0.064657620445955	0.022688461711294676	0.1072735973231099	0.059258917001963014	0.04022575392262031	0.11128902806217003	0.14577619646876078	0.09142056991501613	0.19428303044796572	0.1967524012872233	0.021786720764477463	0.11063532207571035	0.061668764881468614	0.1741103307223018	0.03230678563283587	0.19733450587479792	0.2016508247770353	0.16488325583466318	0.2360255651401246	0.189708450029941	0.08430111338383933	0.10082264572433705	0.205748154181568	0.09997971535588684	0.20957710296586293	0.19324137271800296	0.0654498717393598	0.053863010307165476	0.10324327357513621	0.21699619603373765	0.22760414634462348	0.08055091618570905	0.07637266276664262	0.16461657673104588	0.19775364699495587	0.1683224041179492	0.16968699914973775	0.05332668801895569
329450.7320208784	0.2495608162841994	0.029508773940158408	0.2296006463678478	0.04683189076321547	0.2386631695467869	0.1644087274022986	0.08621717116610293	0.014002853767369886	0.1785494649839172	0.039775366378709875	0.08948265237813166	0.14648190876445633	0.2143585115469681	0.26207433132320157	0.05585464588365095	0.18065231519866354	0.23980213463502636	0.24587353612641855	0.1327320072209229	0.18179221450270974	0.07136019836002125	0.14038397644742995	0.14222118530656216	0.1474794377488719	0.07167997417827925	0.09182603793843502	0.19302288822586128	0.12884502390123165	0.35306418652079535	0.19283034641011607	0.21846985979934	0.425351811955188	0.57185230087871	0.6133756241976182	1.183442244843566	2.13713786717138	4.865756289066732	22.35063718459582	39.666232502362604	6.9280638325501736	2.563480243017964	1.462513009078691	1.0121122288026363	0.7570764660470333	0.5363141228565589	0.29467125754189794	0.23969675333601181	0.19925716231097848	0.1799515962947796	0.13515353028678734	0.21340880848001362	0.2305897156084457	0.12600541317335123	0.09913087263183992	0.2839756788694473	0.1854880179695166	0.2995483144943284	0.2717703172047445	0.2202961320339927	0.1688437127796216	0.06982556308169838	0.11120159920133872	0.042724184162301344	0.03166905699126793	0.2041408192123059	0.18891057044524392	0.049692598544208454	0.05802688230993315	0.06580225242531035	0.06754297890235178	0.11975135230950448	0.1979362499997494	0.14205465569523362	0.07300981536825524	0.06379049430945904	0.15923487022705865	0.2244599739824575	0.05303949606623347	0.18429120918971714	0.11498583292239813	0.253905003856227	0.10072254772521516	0.05027860508389647	0.04309090300611369	0.21924994657200347	0.1373823787492978	0.12892768417166123	0.11759208172820886	0.2226491770171348	0.13485711803308298	0.13188075036390334	0.0616024446837148	0.21072503446494495	0.1405883796673044	0.05219935238418694	0.1600869253492082	0.06638765540396309	0.046019978285572666	0.08643362398961461	0.05958019864845849	0.07352167211165259	0.22834210621842102	0.08438786389539497	0.16007477601923636	0.17201457825688976	0.0445122808870088	0.11505589877300954	0.19437397719431265	0.016774562975679266	0.09013040248025506	0.14490678012669228	0.12617409507917168	0.017747522930852123	0.2417963916698439	0.23693117930986374	0.050825461077301716	0.15459898039996797	0.23871916674917099	0.23338822684843993	0.0993429102424141	0.21834199022582335	0.02490129708322838	0.20441810261946838	0.07627214182480173	0.03383908408673172	0.24169293712860276	0.13127873763482578	0.018099821236168157	0.17412567223429853	0.046360024479627206	0.13561630191478252	0.18281933605017398	0.2234184649479046
